iter	MultiClass
473	0.01127537518
474	0.01124297975
475	0.0111979965
476	0.01118448964
477	0.01114714662
478	0.01112746335
479	0.01110693272
480	0.0110716204
481	0.01105993579
482	0.0110451463
483	0.01101367055
484	0.01096816383
485	0.01093495365
486	0.01089203826
487	0.01084825084
488	0.01080037118
489	0.01073915204
490	0.01070258651
491	0.01067601665
492	0.01064153067
493	0.01062054886
494	0.01059981654
495	0.01057600637
496	0.01055395096
497	0.01052762556
498	0.01049832567
499	0.01046005519
500	0.01043437316
501	0.01040889692
502	0.01037993772
503	0.01036391055
504	0.01034354888
505	0.01032114373
506	0.01029971629
507	0.01026812684
508	0.01023972765
509	0.01020992931
510	0.01019137408
511	0.01015906481
512	0.01014683755
513	0.01012649889
514	0.01009892576
515	0.0100856762
516	0.0100594812
517	0.01003890259
518	0.01000820468
519	0.009987893049
520	0.009965656739
521	0.00993543954
522	0.009913597013
523	0.009888310118
524	0.009854869878
525	0.009820917475
526	0.009805884086
527	0.009772712993
528	0.009759415443
529	0.009729694188
530	0.009698609181
531	0.009687959908
532	0.009662900291
533	0.009651788576
534	0.009633240461
535	0.009614290626
536	0.009596078184
537	0.009567365448
538	0.009547114375
539	0.009526109677
540	0.009501535438
541	0.009477775731
542	0.009453443528
543	0.00943245238
544	0.009395559208
545	0.009367933241
546	0.009356005201
547	0.009339385217
548	0.009316422883
549	0.009285714284
550	0.009262217804
551	0.009254436241
552	0.009232632986
553	0.009216936488
554	0.00920094835
555	0.009177634155
556	0.009157266535
557	0.009120666859
558	0.009110058453
559	0.009089540883
560	0.009067452378
561	0.009043285798
562	0.00902416953
563	0.009010656201
564	0.008993626819
565	0.00898053214
566	0.008958193262
567	0.008935511178
568	0.008917264752
569	0.008896949005
570	0.008879314441
571	0.008867864828
572	0.008847102329
573	0.008830287121
574	0.008809441342
575	0.008796187174
576	0.008768231766
577	0.008741858848
578	0.008715809765
579	0.008697887592
580	0.008681619969
581	0.008669420514
582	0.008662406598
583	0.00864752117
584	0.008634198863
585	0.008616859566
586	0.008613567462
587	0.008575921998
588	0.0085563952
589	0.008540287182
590	0.00851963898
591	0.008505551314
592	0.008491374672
593	0.008473812553
594	0.008460071011
595	0.008434187911
596	0.008422956286
597	0.008400107343
598	0.00838058143
599	0.008362143648
600	0.008345379842
601	0.008329414589
602	0.008318983397
603	0.008298539048
604	0.008288123574
605	0.008278793729
606	0.008260047614
607	0.008248671472
608	0.008240622774
609	0.008232986174
610	0.008216784222
611	0.008213912508
612	0.00819146213
613	0.008173185808
614	0.00816052143
615	0.008146509105
616	0.008133604295
617	0.008120153421
618	0.008108197843
619	0.008094596341
620	0.008070174449
621	0.008060442368
622	0.008037366694
623	0.008027406361
624	0.008014015157
625	0.007999409036
626	0.007989963717
627	0.007976156484
628	0.007963614821
629	0.007941572182
630	0.007936194522
631	0.007918476908
632	0.007896671629
633	0.007889065078
634	0.00787334207
635	0.007862858926
636	0.007847302391
637	0.007833686959
638	0.007820951822
639	0.00780248413
640	0.007782518116
641	0.007769488676
642	0.00776346687
643	0.007756266415
644	0.007743301294
645	0.007729918153
646	0.007711282061
647	0.00769525095
648	0.007685209531
649	0.007673866872
650	0.007656600556
651	0.007636583873
652	0.00763286644
653	0.007626890042
654	0.007617616559
655	0.007597798931
656	0.007576406049
657	0.007563579254
658	0.007544381229
659	0.007536739709
660	0.007518364676
661	0.007502269096
662	0.00748318434
663	0.007474559719
664	0.007457201532
665	0.007435088413
666	0.007417799621
667	0.007402820021
668	0.007395923231
669	0.007374889289
670	0.007359617587
671	0.007344312672
672	0.007331822256
673	0.007318283997
674	0.007313975293
675	0.007300332564
676	0.007283708365
677	0.007257776431
678	0.007243085005
679	0.007224327385
680	0.00720744126
681	0.007184176376
682	0.00717697219
683	0.007158454895
684	0.007137929258
685	0.007122142469
686	0.007095141454
687	0.007083331456
688	0.007069800825
689	0.007051554163
690	0.007034319247
691	0.007017873952
692	0.006997762614
693	0.006984861807
694	0.006974697224
695	0.006965465414
696	0.006949814558
697	0.006939204242
698	0.006926382392
699	0.006914370759
700	0.006902572748
701	0.006892694175
702	0.00687990614
703	0.006860863707
704	0.006853335521
705	0.006837763356
706	0.006823974962
707	0.006811247248
708	0.0067996735
709	0.00678827928
710	0.006780580632
711	0.006775097418
712	0.006769112144
713	0.006757843829
714	0.006741127927
715	0.006729793489
716	0.006720762117
717	0.00671143756
718	0.006705035857
719	0.006691446249
720	0.006679245329
721	0.00666959367
722	0.006661414793
723	0.006647948873
724	0.006638365095
725	0.006626526101
726	0.006614381197
727	0.006598953689
728	0.006584176303
729	0.006574251784
730	0.00656108668
731	0.006553705131
732	0.006547789021
733	0.006538814057
734	0.006517500029
735	0.006510986582
736	0.006498967239
737	0.006490057793
738	0.006467785309
739	0.006462890338
740	0.00645336484
741	0.006448210444
742	0.006436798613
743	0.00642638134
744	0.00641814897
745	0.006400338289
746	0.006396540769
747	0.006383945545
748	0.006370960489
749	0.006360716098
750	0.006347895859
751	0.006344402409
752	0.006334637756
753	0.006318196777
754	0.006308900094
755	0.006302563865
756	0.006295812432
757	0.00628448777
758	0.006279991379
759	0.006269115318
760	0.006260013712
761	0.006252501653
762	0.006243291482
763	0.006231803631
764	0.006225794239
765	0.006207431304
766	0.006196539872
767	0.006186399866
768	0.006178181777
769	0.006166386295
770	0.006157844114
771	0.006145244728
772	0.006132582507
773	0.006120616953
774	0.006104431847
775	0.006089883791
776	0.00607943252
777	0.006072472
778	0.006062274418
779	0.006055816815
780	0.006047851479
781	0.006033940535
782	0.006016206547
783	0.006008781975
784	0.005991840045
785	0.005983908268
786	0.005974981263
787	0.005964589891
788	0.005949396639
789	0.005945089068
790	0.005936364202
791	0.005925829946
792	0.005921055871
793	0.00591045584
794	0.005901477723
795	0.005892990667
796	0.005888279646
797	0.005877689345
798	0.005865328961
799	0.005843633596
800	0.005839594493
801	0.005836048008
802	0.005825456966
803	0.005816230003
804	0.005809590557
805	0.005804774798
806	0.005796005174
807	0.005793358604
808	0.005784836076
809	0.005773663168
810	0.005764241094
811	0.005757525157
812	0.005747918059
813	0.005745427101
814	0.005736770556
815	0.005729195704
816	0.005716178344
817	0.005711254585
818	0.005703242998
819	0.005695104895
820	0.005689847756
821	0.005683623203
822	0.005669346427
823	0.005664159242
824	0.005660343847
825	0.005650703319
826	0.00563836064
827	0.00561706469
828	0.005610328808
829	0.005603979076
830	0.005595143282
831	0.00558394961
832	0.005575929062
833	0.005560378869
834	0.005543980016
835	0.005538081353
836	0.005526527808
837	0.005519742292
838	0.00550954227
839	0.005497848219
840	0.005495844494
841	0.005487883956
842	0.005475299336
843	0.005470205977
844	0.00546752277
845	0.005454994378
846	0.005448755905
847	0.005441900921
848	0.005432511645
849	0.005426353943
850	0.005420484238
851	0.005411900101
852	0.005398226602
853	0.005385857999
854	0.005381172639
855	0.005376345157
856	0.005372702461
857	0.005365815927
858	0.005354388189
859	0.005349254342
860	0.00534222392
861	0.005335003981
862	0.005326966774
863	0.005322257157
864	0.00531695272
865	0.00530825954
866	0.005300856428
867	0.00529144873
868	0.005284782319
869	0.005281582361
870	0.00527143914
871	0.005266121953
872	0.005262517022
873	0.005258605188
874	0.005249470656
875	0.005234167246
876	0.005227245695
877	0.005216030211
878	0.005211698186
879	0.005204803913
880	0.00519833975
881	0.005192022166
882	0.005180846812
883	0.005172023597
884	0.005165061105
885	0.005158962847
886	0.005154318997
887	0.005146951997
888	0.00514054095
889	0.005134602913
890	0.005127464663
891	0.005121247634
892	0.005113098533
893	0.00510237391
894	0.00509516507
895	0.005086472277
896	0.005079773475
897	0.005069372787
898	0.005064992058
899	0.005055390543
900	0.00504703219
901	0.005039750333
902	0.005032415312
903	0.005023437073
904	0.005014547337
905	0.005001347766
906	0.00499407967
907	0.004983971987
908	0.004978707272
909	0.004974584662
910	0.004971703883
911	0.004967509303
912	0.004965252427
913	0.004959785181
914	0.004955142101
915	0.004952053523
916	0.004948044109
917	0.004941746511
918	0.004936396696
919	0.004930784193
920	0.004925483303
921	0.004922560831
922	0.004919786921
923	0.004913153756
924	0.004901797398
925	0.004894212741
926	0.004888419931
927	0.00488366735
928	0.004874123374
929	0.00486770873
930	0.004857741362
931	0.004851083073
932	0.004848258767
933	0.004841863658
934	0.004829110861
935	0.004824572739
936	0.00482145717
937	0.00481204281
938	0.0048057775
939	0.004800282696
940	0.004795128121
941	0.004788812091
942	0.004779354929
943	0.004774988482
944	0.004765363389
945	0.004760492644
946	0.004753505099
947	0.004748328466
948	0.004739603995
949	0.004735147655
950	0.004724145613
951	0.004713756274
952	0.004703337876
953	0.004698140206
954	0.004691545466
955	0.004687298958
956	0.004678089478
957	0.004669644259
958	0.004662067585
959	0.004654295496
960	0.004652228744
961	0.004645991874
962	0.004642850737
963	0.004639093102
964	0.004633174337
965	0.004629367539
966	0.004622582319
967	0.00461743133
968	0.004609365323
969	0.004605380309
970	0.004602676057
971	0.004595028795
972	0.004589633744
973	0.004586369169
974	0.004581227573
975	0.004577365437
976	0.004572755318
977	0.004568248286
978	0.00456002375
979	0.004556105504
980	0.00455417506
981	0.00454829245
982	0.004545274828
983	0.004537418033
984	0.004534054327
985	0.004531228854
986	0.004526889548
987	0.004522653658
988	0.004515731462
989	0.004509285268
990	0.004502405779
991	0.004496860488
992	0.004491234925
993	0.004485563375
994	0.004480474115
995	0.004474391233
996	0.004467787601
997	0.00446304394
998	0.004458724363
999	0.004450739792
